ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
T63302A,"Toxic effect of unspecified spider venom, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63303A,"Toxic effect of unspecified spider venom, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63304A,"Toxic effect of unspecified spider venom, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63311A,"Toxic effect of venom of black widow spider, acc, init",INJ023,"Toxic effects, initial encounter",Y,0 Not Applicable
T63312A,"Toxic effect of venom of black widow spider, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63313A,"Toxic effect of venom of black widow spider, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63314A,"Toxic effect of venom of black widow spider, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63321A,"Toxic effect of venom of tarantula, accidental, init",INJ023,"Toxic effects, initial encounter",Y,0 Not Applicable
T63322A,"Toxic effect of venom of tarantula, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63323A,"Toxic effect of venom of tarantula, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63324A,"Toxic effect of venom of tarantula, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63331A,"Toxic effect of venom of brown recluse spider, acc, init",INJ023,"Toxic effects, initial encounter",Y,0 Not Applicable
T63332A,"Toxic effect of venom of brown recluse spider, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63333A,"Toxic effect of venom of brown recluse spider, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63334A,"Toxic effect of venom of brown recluse spider, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63391A,"Toxic effect of venom of spider, accidental, init",INJ023,"Toxic effects, initial encounter",Y,0 Not Applicable
T63392A,"Toxic effect of venom of other spider, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63393A,"Toxic effect of venom of other spider, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63394A,"Toxic effect of venom of other spider, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63411A,"Toxic effect of venom of centipede/millipede, acc, init",INJ023,"Toxic effects, initial encounter",Y,0 Not Applicable
T63412A,"Toxic effect of venom of centipedes and venomous millipedes, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63413A,"Toxic effect of venom of centipedes and venomous millipedes, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63414A,"Toxic effect of venom of centipedes and venomous millipedes, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63421A,"Toxic effect of venom of ants, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63422A,"Toxic effect of venom of ants, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63423A,"Toxic effect of venom of ants, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63424A,"Toxic effect of venom of ants, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63431A,"Toxic effect of venom of caterpillars, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63432A,"Toxic effect of venom of caterpillars, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63433A,"Toxic effect of venom of caterpillars, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63434A,"Toxic effect of venom of caterpillars, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63441A,"Toxic effect of venom of bees, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63442A,"Toxic effect of venom of bees, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63443A,"Toxic effect of venom of bees, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63444A,"Toxic effect of venom of bees, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63451A,"Toxic effect of venom of hornets, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63452A,"Toxic effect of venom of hornets, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63453A,"Toxic effect of venom of hornets, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63454A,"Toxic effect of venom of hornets, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63461A,"Toxic effect of venom of wasps, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63462A,"Toxic effect of venom of wasps, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63463A,"Toxic effect of venom of wasps, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63464A,"Toxic effect of venom of wasps, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63481A,"Toxic effect of venom of other arthropod, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63482A,"Toxic effect of venom of other arthropod, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63483A,"Toxic effect of venom of other arthropod, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63484A,"Toxic effect of venom of other arthropod, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63511A,"Toxic effect of contact with stingray, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63512A,"Toxic effect of contact with stingray, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63513A,"Toxic effect of contact with stingray, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63514A,"Toxic effect of contact with stingray, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63591A,"Toxic effect of contact with other venomous fish, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63592A,"Toxic effect of contact with other venomous fish, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63593A,"Toxic effect of contact with other venomous fish, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63594A,"Toxic effect of contact with other venomous fish, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63611A,"Toxic effect of contact with Portugese Man-o-war, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63612A,"Toxic effect of contact with Portugese Man-o-war, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63613A,"Toxic effect of contact with Portugese Man-o-war, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63614A,"Toxic effect of contact with Portugese Man-o-war, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63621A,"Toxic effect of contact with other jellyfish, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63622A,"Toxic effect of contact with other jellyfish, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63623A,"Toxic effect of contact with other jellyfish, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63624A,"Toxic effect of contact with other jellyfish, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63631A,"Toxic effect of contact with sea anemone, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63632A,"Toxic effect of contact with sea anemone, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
T63633A,"Toxic effect of contact with sea anemone, assault, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63634A,"Toxic effect of contact with sea anemone, undetermined, initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63691A,"Toxic effect of contact with other venomous marine animals, accidental (unintentional), initial encounter",INJ023,"Toxic effects, initial encounter",Y,12 Only one CCSR category matches the ICD-10-CM codebook chapter
T63692A,"Toxic effect of contact with other venomous marine animals, intentional self-harm, initial encounter",INJ023,"Toxic effects, initial encounter",N,08 Suicidal ideation/attempt/intentional self-harm
