ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
S51009D,"Unspecified open wound of unspecified elbow, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51011D,"Laceration without foreign body of right elbow, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51012D,"Laceration without foreign body of left elbow, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51019D,"Laceration without foreign body of unsp elbow, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51021D,"Laceration with foreign body of right elbow, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51022D,"Laceration with foreign body of left elbow, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51029D,"Laceration with foreign body of unsp elbow, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51031D,"Puncture wound w/o foreign body of right elbow, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51032D,"Puncture wound w/o foreign body of left elbow, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51039D,"Puncture wound w/o foreign body of unsp elbow, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51041D,"Puncture wound with foreign body of right elbow, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51042D,"Puncture wound with foreign body of left elbow, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51049D,"Puncture wound with foreign body of unsp elbow, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51051D,"Open bite, right elbow, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51052D,"Open bite, left elbow, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51059D,"Open bite, unspecified elbow, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51801D,"Unspecified open wound of right forearm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51802D,"Unspecified open wound of left forearm, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51809D,"Unspecified open wound of unspecified forearm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51811D,"Laceration w/o foreign body of right forearm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51812D,"Laceration without foreign body of left forearm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51819D,"Laceration without foreign body of unsp forearm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51821D,"Laceration with foreign body of right forearm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51822D,"Laceration with foreign body of left forearm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51829D,"Laceration with foreign body of unsp forearm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51831D,"Puncture wound w/o foreign body of right forearm, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51832D,"Puncture wound w/o foreign body of left forearm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51839D,"Puncture wound w/o foreign body of unsp forearm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51841D,"Puncture wound w foreign body of right forearm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51842D,"Puncture wound w foreign body of left forearm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51849D,"Puncture wound w foreign body of unsp forearm, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51851D,"Open bite of right forearm, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51852D,"Open bite of left forearm, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S51859D,"Open bite of unspecified forearm, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61001D,"Unsp open wound of right thumb w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61002D,"Unsp open wound of left thumb w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61009D,"Unsp open wound of unsp thumb w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61011D,"Laceration w/o fb of right thumb w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61012D,"Laceration w/o fb of left thumb w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61019D,"Laceration w/o foreign body of thmb w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61021D,"Laceration w fb of right thumb w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61022D,"Laceration w fb of left thumb w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61029D,"Laceration w foreign body of thmb w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61031D,"Pnctr w/o fb of right thumb w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61032D,"Pnctr w/o fb of left thumb w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61039D,"Pnctr w/o foreign body of thmb w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61041D,"Pnctr w foreign body of right thumb w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61042D,"Pnctr w foreign body of left thumb w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61049D,"Pnctr w foreign body of thmb w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61051D,"Open bite of right thumb without damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61052D,"Open bite of left thumb without damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61059D,"Open bite of unsp thumb without damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61101D,"Unsp open wound of right thumb w damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61102D,"Unsp open wound of left thumb w damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61109D,"Unsp open wound of unsp thumb w damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61111D,"Laceration w/o fb of right thumb w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61112D,"Laceration w/o fb of left thumb w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61119D,"Laceration w/o foreign body of thmb w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61121D,"Laceration w fb of right thumb w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61122D,"Laceration w fb of left thumb w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61129D,"Laceration w foreign body of thmb w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61131D,"Pnctr w/o foreign body of right thumb w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61132D,"Pnctr w/o foreign body of left thumb w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61139D,"Pnctr w/o foreign body of thmb w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61141D,"Pnctr w foreign body of right thumb w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61142D,"Pnctr w foreign body of left thumb w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61149D,"Puncture wound w foreign body of thmb w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61151D,"Open bite of right thumb with damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61152D,"Open bite of left thumb with damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61159D,"Open bite of unsp thumb with damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61200D,"Unsp open wound of r idx fngr w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61201D,"Unsp open wound of l idx fngr w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61202D,"Unsp open wound of r mid finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61203D,"Unsp open wound of l mid finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61204D,"Unsp open wound of r rng fngr w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61205D,"Unsp open wound of left ring finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61206D,"Unsp open wound of r little finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61207D,"Unsp open wound of l little finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61208D,"Unsp open wound of oth finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61209D,"Unsp open wound of unsp finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61210D,"Laceration w/o fb of r idx fngr w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61211D,"Laceration w/o fb of l idx fngr w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61212D,"Laceration w/o fb of r mid finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61213D,"Laceration w/o fb of l mid finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61214D,"Laceration w/o fb of r rng fngr w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61215D,"Laceration w/o fb of l rng fngr w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61216D,"Lac w/o fb of r little finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61217D,"Lac w/o fb of l little finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61218D,"Laceration w/o fb of finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61219D,"Laceration w/o fb of unsp finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61220D,"Laceration w fb of r idx fngr w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61221D,"Laceration w fb of l idx fngr w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61222D,"Laceration w fb of r mid finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61223D,"Laceration w fb of l mid finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61224D,"Laceration w fb of r rng fngr w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61225D,"Laceration w fb of l rng fngr w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61226D,"Laceration w fb of r little finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61227D,"Laceration w fb of l little finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61228D,"Laceration w foreign body of finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61229D,"Laceration w fb of unsp finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61230D,"Pnctr w/o fb of r idx fngr w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61231D,"Pnctr w/o fb of l idx fngr w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61232D,"Pnctr w/o fb of r mid finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61233D,"Pnctr w/o fb of l mid finger w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S61234D,"Pnctr w/o fb of r rng fngr w/o damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
