ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
S42353G,"Displ commnt fx shaft of humer, unsp arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42353K,"Displ commnt fx shaft of humer, unsp arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42353P,"Displ commnt fx shaft of humer, unsp arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42354D,"Nondisp commnt fx shaft of humer, r arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42354G,"Nondisp commnt fx shaft of humer, r arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42354K,"Nondisp commnt fx shaft of humer, r arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42354P,"Nondisp commnt fx shaft of humer, r arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42355D,"Nondisp commnt fx shaft of humer, l arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42355G,"Nondisp commnt fx shaft of humer, l arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42355K,"Nondisp commnt fx shaft of humer, l arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42355P,"Nondisp commnt fx shaft of humer, l arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42356D,"Nondisp commnt fx shaft of humer, unsp arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42356G,"Nondisp commnt fx shaft of humer, unsp arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42356K,"Nondisp commnt fx shaft of humer, unsp arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42356P,"Nondisp commnt fx shaft of humer, unsp arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42361D,"Displ seg fx shaft of humer, r arm, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42361G,"Displ seg fx shaft of humer, r arm, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42361K,"Displ seg fx shaft of humer, r arm, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42361P,"Displ seg fx shaft of humer, r arm, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42362D,"Displ seg fx shaft of humer, l arm, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42362G,"Displ seg fx shaft of humer, l arm, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42362K,"Displ seg fx shaft of humer, l arm, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42362P,"Displ seg fx shaft of humer, l arm, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42363D,"Displ seg fx shaft of humer, unsp arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42363G,"Displ seg fx shaft of humer, unsp arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42363K,"Displ seg fx shaft of humer, unsp arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42363P,"Displ seg fx shaft of humer, unsp arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42364D,"Nondisp seg fx shaft of humer, r arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42364G,"Nondisp seg fx shaft of humer, r arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42364K,"Nondisp seg fx shaft of humer, r arm, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42364P,"Nondisp seg fx shaft of humer, r arm, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42365D,"Nondisp seg fx shaft of humer, l arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42365G,"Nondisp seg fx shaft of humer, l arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42365K,"Nondisp seg fx shaft of humer, l arm, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42365P,"Nondisp seg fx shaft of humer, l arm, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42366D,"Nondisp seg fx shaft of humer, unsp arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42366G,"Nondisp seg fx shaft of humer, unsp arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42366K,"Nondisp seg fx shaft of humer, unsp arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42366P,"Nondisp seg fx shaft of humer, unsp arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42391D,"Oth fracture of shaft of r humerus, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42391G,"Oth fracture of shaft of r humerus, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42391K,"Oth fracture of shaft of r humerus, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42391P,"Oth fracture of shaft of r humerus, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42392D,"Oth fracture of shaft of l humerus, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42392G,"Oth fracture of shaft of l humerus, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42392K,"Oth fracture of shaft of l humerus, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42392P,"Oth fracture of shaft of l humerus, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42399D,"Oth fx shaft of unsp humerus, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42399G,"Oth fx shaft of unsp humerus, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42399K,"Oth fx shaft of unsp humerus, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42399P,"Oth fx shaft of unsp humerus, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42401D,"Unsp fx lower end of r humerus, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42401G,"Unsp fx lower end of r humerus, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42401K,"Unsp fx lower end of r humerus, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42401P,"Unsp fx lower end of r humerus, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42402D,"Unsp fx lower end of l humerus, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42402G,"Unsp fx lower end of l humerus, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42402K,"Unsp fx lower end of l humerus, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42402P,"Unsp fx lower end of l humerus, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42409D,"Unsp fx lower end of unsp humerus, subs for fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42409G,"Unsp fx lower end of unsp humerus, subs for fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42409K,"Unsp fx lower end of unsp humerus, subs for fx w nonunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42409P,"Unsp fx lower end of unsp humerus, subs for fx w malunion",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42411D,"Displ simp suprcndl fx w/o intrcndl fx r humer, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S42411G,"Displ simp suprcndl fx w/o intrcndl fx r humer, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52262M,"Displ seg fx shaft of ulna, l arm, 7thM",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52262N,"Displ seg fx shaft of ulna, l arm, 7thN",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52262P,"Displ seg fx shaft of ulna, l arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52262Q,"Displ seg fx shaft of ulna, l arm, 7thQ",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52262R,"Displ seg fx shaft of ulna, l arm, 7thR",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52263D,"Displ seg fx shaft of ulna, unsp arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52263E,"Displ seg fx shaft of ulna, unsp arm, 7thE",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52263F,"Displ seg fx shaft of ulna, unsp arm, 7thF",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52263G,"Displ seg fx shaft of ulna, unsp arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52263H,"Displ seg fx shaft of ulna, unsp arm, 7thH",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52263J,"Displ seg fx shaft of ulna, unsp arm, 7thJ",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52263K,"Displ seg fx shaft of ulna, unsp arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52263M,"Displ seg fx shaft of ulna, unsp arm, 7thM",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52263N,"Displ seg fx shaft of ulna, unsp arm, 7thN",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52263P,"Displ seg fx shaft of ulna, unsp arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52263Q,"Displ seg fx shaft of ulna, unsp arm, 7thQ",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52263R,"Displ seg fx shaft of ulna, unsp arm, 7thR",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52264D,"Nondisp seg fx shaft of ulna, r arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52264E,"Nondisp seg fx shaft of ulna, r arm, 7thE",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52264F,"Nondisp seg fx shaft of ulna, r arm, 7thF",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52264G,"Nondisp seg fx shaft of ulna, r arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52264H,"Nondisp seg fx shaft of ulna, r arm, 7thH",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52264J,"Nondisp seg fx shaft of ulna, r arm, 7thJ",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52264K,"Nondisp seg fx shaft of ulna, r arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52264M,"Nondisp seg fx shaft of ulna, r arm, 7thM",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52264N,"Nondisp seg fx shaft of ulna, r arm, 7thN",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52264P,"Nondisp seg fx shaft of ulna, r arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52264Q,"Nondisp seg fx shaft of ulna, r arm, 7thQ",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52264R,"Nondisp seg fx shaft of ulna, r arm, 7thR",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52265D,"Nondisp seg fx shaft of ulna, l arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52265E,"Nondisp seg fx shaft of ulna, l arm, 7thE",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52265F,"Nondisp seg fx shaft of ulna, l arm, 7thF",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52265G,"Nondisp seg fx shaft of ulna, l arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52265H,"Nondisp seg fx shaft of ulna, l arm, 7thH",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52265J,"Nondisp seg fx shaft of ulna, l arm, 7thJ",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52265K,"Nondisp seg fx shaft of ulna, l arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52265M,"Nondisp seg fx shaft of ulna, l arm, 7thM",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52265N,"Nondisp seg fx shaft of ulna, l arm, 7thN",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52265P,"Nondisp seg fx shaft of ulna, l arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52265Q,"Nondisp seg fx shaft of ulna, l arm, 7thQ",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52265R,"Nondisp seg fx shaft of ulna, l arm, 7thR",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52266D,"Nondisp seg fx shaft of ulna, unsp arm, 7thD",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52266E,"Nondisp seg fx shaft of ulna, unsp arm, 7thE",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52266F,"Nondisp seg fx shaft of ulna, unsp arm, 7thF",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52266G,"Nondisp seg fx shaft of ulna, unsp arm, 7thG",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52266H,"Nondisp seg fx shaft of ulna, unsp arm, 7thH",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52266J,"Nondisp seg fx shaft of ulna, unsp arm, 7thJ",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52266K,"Nondisp seg fx shaft of ulna, unsp arm, 7thK",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52266M,"Nondisp seg fx shaft of ulna, unsp arm, 7thM",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52266N,"Nondisp seg fx shaft of ulna, unsp arm, 7thN",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52266P,"Nondisp seg fx shaft of ulna, unsp arm, 7thP",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52266Q,"Nondisp seg fx shaft of ulna, unsp arm, 7thQ",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52266R,"Nondisp seg fx shaft of ulna, unsp arm, 7thR",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52271D,"Monteggias fx right ulna, subs for clos fx w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52271E,"Monteggias fx r ulna, subs for opn fx type I/2 w routn heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52271F,"Monteggias fx r ulna, 7thF",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52271G,"Monteggias fx right ulna, subs for clos fx w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
S52271H,"Monteggias fx r ulna, subs for opn fx type I/2 w delay heal",INJ041,"Fracture of the upper limb, subsequent encounter",Y,0 Not Applicable
