ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
S56495S,"Inj extensor musc/fasc/tend r rng fngr at forarm lv, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56496S,"Inj extensor musc/fasc/tend l rng fngr at forarm lv, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56497S,"Inj extn musc/fasc/tend r little finger at forarm lv, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S56498S,"Inj extn musc/fasc/tend l little finger at forarm lv, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S56499S,"Inj extn musc/fasc/tend unsp finger at forarm lv, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56501S,"Unsp inj extn musc/fasc/tend at forarm lv, right arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S56502S,"Unsp inj extn musc/fasc/tend at forarm lv, left arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56509S,"Unsp inj extn musc/fasc/tend at forarm lv, unsp arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56511S,"Strain extn musc/fasc/tend at forarm lv, right arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56512S,"Strain extn musc/fasc/tend at forarm lv, left arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56519S,"Strain extn musc/fasc/tend at forarm lv, unsp arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56521S,"Lacerat extn musc/fasc/tend at forarm lv, right arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56522S,"Lacerat extn musc/fasc/tend at forarm lv, left arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56529S,"Lacerat extn musc/fasc/tend at forarm lv, unsp arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56591S,"Inj extn musc/fasc/tend at forearm level, right arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56592S,"Inj extn musc/fasc/tend at forearm level, left arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56599S,"Inj extn musc/fasc/tend at forearm level, unsp arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56801S,"Unsp inj musc/fasc/tend at forarm lv, right arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56802S,"Unsp inj musc/fasc/tend at forarm lv, left arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56809S,"Unsp inj musc/fasc/tend at forarm lv, unsp arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56811S,"Strain of musc/fasc/tend at forarm lv, right arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56812S,"Strain of musc/fasc/tend at forearm level, left arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56819S,"Strain of musc/fasc/tend at forearm level, unsp arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56821S,"Lacerat musc/fasc/tend at forarm lv, right arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56822S,"Laceration of musc/fasc/tend at forarm lv, left arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56829S,"Laceration of musc/fasc/tend at forarm lv, unsp arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56891S,"Inj musc/fasc/tend at forearm level, right arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56892S,"Inj musc/fasc/tend at forearm level, left arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56899S,"Inj musc/fasc/tend at forearm level, unsp arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56901S,"Unsp inj unsp musc/fasc/tend at forarm lv, right arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S56902S,"Unsp inj unsp musc/fasc/tend at forarm lv, left arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56909S,"Unsp inj unsp musc/fasc/tend at forarm lv, unsp arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56911S,"Strain unsp musc/fasc/tend at forarm lv, right arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56912S,"Strain unsp musc/fasc/tend at forarm lv, left arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56919S,"Strain unsp musc/fasc/tend at forarm lv, unsp arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56921S,"Lacerat unsp musc/fasc/tend at forarm lv, right arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56922S,"Lacerat unsp musc/fasc/tend at forarm lv, left arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56929S,"Lacerat unsp musc/fasc/tend at forarm lv, unsp arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56991S,"Inj unsp musc/fasc/tend at forearm level, right arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56992S,"Inj unsp musc/fasc/tend at forearm level, left arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S56999S,"Inj unsp musc/fasc/tend at forearm level, unsp arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S5700XS,"Crushing injury of unspecified elbow, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S5701XS,"Crushing injury of right elbow, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S5702XS,"Crushing injury of left elbow, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S5780XS,"Crushing injury of unspecified forearm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S5781XS,"Crushing injury of right forearm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S5782XS,"Crushing injury of left forearm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S58011S,"Complete traumatic amp at elbow level, right arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S58012S,"Complete traumatic amp at elbow level, left arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S58019S,"Complete traumatic amp at elbow level, unsp arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S58021S,"Partial traumatic amp at elbow level, right arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S58022S,"Partial traumatic amp at elbow level, left arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S58029S,"Partial traumatic amp at elbow level, unsp arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S58111S,"Complete traum amp at lev betw elbow and wrist, r arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S58112S,"Complete traum amp at lev betw elbow and wrs, left arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S58119S,"Complete traum amp at lev betw elbow and wrs, unsp arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S58121S,"Part traum amp at lev betw elbow and wrist, right arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S58122S,"Part traum amp at level betw elbow and wrist, left arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S58129S,"Part traum amp at level betw elbow and wrist, unsp arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S58911S,"Complete traumatic amp of r forearm, level unsp, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S58912S,"Complete traumatic amp of l forearm, level unsp, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S58919S,"Complete traumatic amp of unsp forearm, level unsp, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S58921S,"Partial traumatic amp of r forearm, level unsp, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S58922S,"Partial traumatic amp of l forearm, level unsp, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S58929S,"Partial traumatic amp of unsp forearm, level unsp, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59001S,"Unsp physeal fx lower end of ulna, right arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59002S,"Unsp physeal fx lower end of ulna, left arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59009S,"Unsp physeal fx lower end of ulna, unsp arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59011S,"Sltr-haris Type I physl fx lower end ulna, right arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59012S,"Sltr-haris Type I physl fx lower end of ulna, left arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59019S,"Sltr-haris Type I physl fx lower end of ulna, unsp arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59021S,"Sltr-haris Type II physl fx lower end ulna, right arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59022S,"Sltr-haris Type II physl fx lower end ulna, left arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59029S,"Sltr-haris Type II physl fx lower end ulna, unsp arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59031S,"Sltr-haris Type III physl fx lower end ulna, right arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59032S,"Sltr-haris Type III physl fx lower end ulna, left arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59039S,"Sltr-haris Type III physl fx lower end ulna, unsp arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59041S,"Sltr-haris Type IV physl fx lower end ulna, right arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59042S,"Sltr-haris Type IV physl fx lower end ulna, left arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59049S,"Sltr-haris Type IV physl fx lower end ulna, unsp arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59091S,"Oth physeal fx lower end of ulna, right arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59092S,"Oth physeal fracture of lower end of ulna, left arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59099S,"Oth physeal fracture of lower end of ulna, unsp arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59101S,"Unsp physeal fx upper end radius, right arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59102S,"Unsp physeal fracture of upper end radius, left arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59109S,"Unsp physeal fracture of upper end radius, unsp arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59111S,"Sltr-haris Type I physl fx upper end radius, right arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59112S,"Sltr-haris Type I physl fx upper end radius, left arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59119S,"Sltr-haris Type I physl fx upper end radius, unsp arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59121S,"Sltr-haris Type II physl fx upper end rad, right arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59122S,"Sltr-haris Type II physl fx upper end radius, left arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59129S,"Sltr-haris Type II physl fx upper end radius, unsp arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59131S,"Sltr-haris Type III physl fx upper end rad, right arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59132S,"Sltr-haris Type III physl fx upper end rad, left arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59139S,"Sltr-haris Type III physl fx upper end rad, unsp arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59141S,"Sltr-haris Type IV physl fx upper end rad, right arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59142S,"Sltr-haris Type IV physl fx upper end radius, left arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59149S,"Sltr-haris Type IV physl fx upper end radius, unsp arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59191S,"Oth physeal fracture of upper end radius, right arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59192S,"Oth physeal fracture of upper end radius, left arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59199S,"Oth physeal fracture of upper end radius, unsp arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59201S,"Unsp physeal fx lower end radius, right arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59202S,"Unsp physeal fracture of lower end radius, left arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59209S,"Unsp physeal fracture of lower end radius, unsp arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59211S,"Sltr-haris Type I physl fx lower end radius, right arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59212S,"Sltr-haris Type I physl fx lower end radius, left arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59219S,"Sltr-haris Type I physl fx lower end radius, unsp arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59221S,"Sltr-haris Type II physl fx lower end rad, right arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59222S,"Sltr-haris Type II physl fx lower end radius, left arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59229S,"Sltr-haris Type II physl fx lower end radius, unsp arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59231S,"Sltr-haris Type III physl fx lower end rad, right arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59232S,"Sltr-haris Type III physl fx lower end rad, left arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59239S,"Sltr-haris Type III physl fx lower end rad, unsp arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59241S,"Sltr-haris Type IV physl fx lower end rad, right arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59242S,"Sltr-haris Type IV physl fx lower end radius, left arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59249S,"Sltr-haris Type IV physl fx lower end radius, unsp arm, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S59291S,"Oth physeal fracture of lower end radius, right arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59292S,"Oth physeal fracture of lower end radius, left arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59299S,"Oth physeal fracture of lower end radius, unsp arm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59801S,"Other specified injuries of right elbow, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59802S,"Other specified injuries of left elbow, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59809S,"Other specified injuries of unspecified elbow, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59811S,"Other specified injuries right forearm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59812S,"Other specified injuries left forearm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59819S,"Other specified injuries unspecified forearm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59901S,"Unspecified injury of right elbow, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59902S,"Unspecified injury of left elbow, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59909S,"Unspecified injury of unspecified elbow, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59911S,"Unspecified injury of right forearm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59912S,"Unspecified injury of left forearm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S59919S,"Unspecified injury of unspecified forearm, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S6000XS,"Contusion of unsp finger without damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60011S,"Contusion of right thumb without damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60012S,"Contusion of left thumb without damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60019S,"Contusion of unsp thumb without damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60021S,"Contusion of right index finger w/o damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60022S,"Contusion of left index finger w/o damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60029S,"Contusion of unsp index finger w/o damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60031S,"Contusion of right middle finger w/o damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60032S,"Contusion of left middle finger w/o damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60039S,"Contusion of unsp middle finger w/o damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60041S,"Contusion of right ring finger w/o damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60042S,"Contusion of left ring finger w/o damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60049S,"Contusion of unsp ring finger w/o damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60051S,"Contusion of right little finger w/o damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60052S,"Contusion of left little finger w/o damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60059S,"Contusion of unsp little finger w/o damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S6010XS,"Contusion of unspecified finger with damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60111S,"Contusion of right thumb with damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60112S,"Contusion of left thumb with damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60119S,"Contusion of unspecified thumb with damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60121S,"Contusion of right index finger with damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60122S,"Contusion of left index finger with damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60129S,"Contusion of unsp index finger with damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60131S,"Contusion of right middle finger w damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60132S,"Contusion of left middle finger with damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60139S,"Contusion of unsp middle finger with damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60141S,"Contusion of right ring finger with damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60142S,"Contusion of left ring finger with damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60149S,"Contusion of unsp ring finger with damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60151S,"Contusion of right little finger w damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60152S,"Contusion of left little finger with damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60159S,"Contusion of unsp little finger with damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S60211S,"Contusion of right wrist, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
